key,place,name,bounds,query,score
עזריאל,village,"[""עזריאל""]","[34.9643245, 32.2569057, 34.9760911, 32.2653281]",עזריאל,99.10301184001897
עזריה,village,"[""עזריה""]","[34.8999397, 31.8821703, 34.9163223, 31.8986866]",עזריה,270.57993638004655
עזריקם,village,"[""עזריקם""]","[34.6879833, 31.7441397, 34.7051749, 31.757002]",עזריקם,221.12351668002088
עטרת,village,"[""עטרת""]","[35.1738348, 31.9967382, 35.1817789, 32.005019]",עטרת,65.78350327995004
עיבלין,village,"[""עיבלין""]","[35.1768658, 32.8152274, 35.2024045, 32.8317339]",עיבלין,421.554551550116
עידן,village,"[""עידן""]","[35.296436, 30.8027257, 35.3048095, 30.810024]",עידן,61.11231504997109
עיינות,village,"[""עיינות""]","[34.764926, 31.913495, 34.7709396, 31.9176553]",עיינות,25.01838007997494
עילבון,village,"[""עילבון""]","[35.3961671, 32.8288486, 35.4128136, 32.8454814]",עילבון,276.87790519994473
עין_א_סהלה,village,"[""עין א סהלה""]","[35.1114313, 32.4868423, 35.1217349, 32.4945204]",עין א סהלה,79.1120711599991
עין_איברהים,village,"[""עין איברהים""]","[35.1387442, 32.531199, 35.1495942, 32.5401694]",עין איברהים,97.32884000007225
עין_איילה,village,"[""עין איילה""]","[34.9339592, 32.6235859, 34.9534819, 32.633733]",עין איילה,198.09878916998318
עין_אל_אסד,village,"[""עין אל אסד""]","[35.3937439, 32.9368239, 35.404492, 32.942492]",עין אל אסד,60.92130561001662
עין_גב,village,"[""עין גב""]","[35.6356702, 32.7790989, 35.6407877, 32.7879122]",עין גב,45.10206274997507
עין_גדי,village,"[""עין גדי""]","[35.3791049, 31.4495698, 35.3893316, 31.4556439]",עין גדי,62.11799846997421
עין_דור,village,"[""עין דור""]","[35.4124964, 32.6526862, 35.4228047, 32.6621665]",עין דור,97.7257764899835
עין_הבשור,village,"[""עין הבשור""]","[34.4330883, 31.2762102, 34.4516279, 31.286128]",עין הבשור,183.87204487997275
עין_הוד,village,"[""עין הוד""]","[34.9786401, 32.695597, 34.9873432, 32.702535]",עין הוד,60.382107799970996
עין_החורש,village,"[""עין החורש""]","[34.9347325, 32.3816306, 34.9447425, 32.3904846]",עין החורש,88.6285399999423
עין_המפרץ,village,"[""עין המפרץ""]","[35.0906074, 32.8990082, 35.1026486, 32.9086041]",עין המפרץ,115.54615107999729
עין_הנציב_עין_הנצי_ב,village,"[""עין הנציב"", ""עין הנצי״ב""]","[35.4975824, 32.4651519, 35.5069847, 32.4748269]",עין הנצי״ב,90.967252499926
עין_העמק,village,"[""עין העמק""]","[35.0781165, 32.624204, 35.0903726, 32.6323867]",עין העמק,100.28798947000297
עין_השופט,village,"[""עין השופט""]","[35.0958566, 32.5887491, 35.107069, 32.5988401]",עין השופט,113.14432840000266
עין_השלושה,village,"[""עין השלושה""]","[34.3978845, 31.3468421, 34.4076981, 31.3551597]",עין השלושה,81.62559935996555
עין_ורד,village,"[""עין ורד""]","[34.9255505, 32.2559536, 34.9387835, 32.271583]",עין ורד,206.82385020001612
עין_זיוון,village,"[""עין זיוון""]","[35.7921969, 33.0933946, 35.7998723, 33.1001269]",עין זיוון,51.67309541994548
עין_חוד,village,"[""עין חוד""]","[34.9977133, 32.6899043, 35.0018697, 32.6928523]",עין חוד,12.25306719998324
עין_חצבה,village,"[""עין חצבה""]","[35.2431228, 30.7960045, 35.2488966, 30.8000896]",עין חצבה,23.586550380006344
עין_חרוד,village,"[""עין חרוד""]","[35.3853058, 32.5511044, 35.3976055, 32.5659561]",עין חרוד,182.67145449001237
עין_יהב,village,"[""עין יהב""]","[35.2302838, 30.6532715, 35.2433052, 30.6636811]",עין יהב,135.54756544002993
עין_יעקב,village,"[""עין יעקב""]","[35.2243089, 33.0059123, 35.2368158, 33.0136727]",עין יעקב,97.05854676006905
עין_כרמל,village,"[""עין כרמל""]","[34.9480799, 32.6736819, 34.958467, 32.6805543]",עין כרמל,71.38430603995783
עין_מאהל,town,"[""עין מאהל""]","[35.3458107, 32.7142738, 35.3596117, 32.7284704]",עין מאהל,979.6363829999374
עין_נקובא,village,"[""עין נקובא""]","[35.1160039, 31.7909694, 35.1254589, 31.7967104]",עין נקובא,54.28115499994503
עין_עירון,village,"[""עין עירון""]","[35.0049711, 32.4799348, 35.0137194, 32.4875858]",עין עירון,66.93324329996638
עין_צורים,village,"[""עין צורים""]","[34.7151529, 31.6908494, 34.7252911, 31.6996235]",עין צורים,88.95358062000204
עין_קיניא_עין_קניה_עין_קנייא,village,"[""עין קיניא"", ""עין קניה"", ""עין קנייא""]","[35.7272899, 33.2295987, 35.7358886, 33.2431847]",עין קיניא,116.82193820003535
עין_ראפה,village,"[""עין ראפה""]","[35.1086366, 31.7882114, 35.1186611, 31.7930157]",עין ראפה,48.160705350000335
עין_שמר,village,"[""עין שמר""]","[35.0025703, 32.4596489, 35.0141477, 32.4682936]",עין שמר,100.08314978005883
עין_שריד,village,"[""עין שריד""]","[34.9312299, 32.2712675, 34.9406185, 32.2760218]",עין שריד,44.63622098002328
עין_תמר,village,"[""עין תמר""]","[35.3725391, 30.9414416, 35.376588, 30.9452913]",עין תמר,15.587050330002896
עינב,village,"[""עינב""]","[35.1225227, 32.2819953, 35.1287669, 32.2889975]",עינב,43.72313724004719
עינת,village,"[""עינת""]","[34.9342997, 32.0788277, 34.9444197, 32.0863325]",עינת,75.94857599999958
עכו,city,"[""עכו""]","[35.0618643, 32.8854927, 35.1121949, 32.9485253]",עכו,31724.685775596823
עלוט,village,"[""עלוט""]","[35.2528313, 32.7101705, 35.2714577, 32.7263858]",עלוט,302.0326639201492
עלומים,village,"[""עלומים""]","[34.5111017, 31.4511395, 34.517737, 31.4553371]",עלומים,27.852335280005043
עלי,village,"[""עלי""]","[35.2522014, 32.0533566, 35.2869292, 32.0893134]",עלי,1248.7005590402498
עלי_זהב,village,"[""עלי זהב""]","[35.0590858, 32.07018, 35.0667328, 32.0748242]",עלי זהב,35.51419740000371
עלמה,village,"[""עלמה""]","[35.4917366, 33.0447456, 35.5062457, 33.0581964]",עלמה,195.15900227998821
עלמון,village,"[""עלמון""]","[35.2914322, 31.830724, 35.3005314, 31.8328062]",עלמון,18.946354239990484
עמונה,village,"[""עמונה""]","[35.2740517, 31.9488493, 35.2780895, 31.9558326]",עמונה,28.19716873999971
עמוקה,village,"[""עמוקה""]","[35.5232099, 32.9953928, 35.5268024, 33.0011284]",עמוקה,20.605143000024345
עמיחי,,"[""עמיחי""]","[35.3248709, 32.0428083, 35.3296825, 32.0486716]",עמיחי,2.821185427998635
עמינדב,village,"[""עמינדב""]","[35.1359293, 31.7479557, 35.1472646, 31.7563602]",עמינדב,95.2675288500028
עמיעד,village,"[""עמיעד""]","[35.5377452, 32.922696, 35.5436649, 32.9331284]",עמיעד,61.75667827999219
עמיעוז,village,"[""עמיעוז""]","[34.407277, 31.2443707, 34.4183389, 31.2515648]",עמיעוז,79.58041479000497
עמיקם,village,"[""עמיקם""]","[35.0123744, 32.5590889, 35.0288046, 32.5698134]",עמיקם,176.20567990005532
עמיר,village,"[""עמיר""]","[35.6166277, 33.1733358, 35.6256577, 33.1822411]",עמיר,80.41485899998038
עמנואל,village,"[""עמנואל""]","[35.1296372, 32.1583368, 35.1465784, 32.1655101]",עמנואל,121.52430996000354
עמקה,village,"[""עמקה""]","[35.1547423, 32.9747593, 35.1714707, 32.9853618]",עמקה,177.36286099993634
עסירה_א_שמאליה,village,"[""עסירה א-שמאליה""]","[35.2572988, 32.2444558, 35.2762719, 32.2612498]",עסירה א-שמאליה,318.6342414000273
עספיא,village,"[""עספיא""]","[35.045346, 32.7014485, 35.0831003, 32.7366498]",עספיא,1329.000440590019
עפולה,city,"[""עפולה""]","[35.2474199, 32.5760736, 35.3742374, 32.6418862]",עפולה,83461.89400500218
עפרה,village,"[""עפרה""]","[35.2563985, 31.9474781, 35.266696, 31.9601089]",עפרה,130.0656630000026
עץ_אפרים,village,"[""עץ אפרים""]","[35.0423496, 32.1170209, 35.0509488, 32.1229273]",עץ אפרים,50.79031487999981
עצמון_שגב,village,"[""עצמון שגב""]","[35.2477067, 32.8607732, 35.2565706, 32.8704558]",עצמון שגב,85.82559814005847
עקבה,city,"[""עקבה""]","[34.9787395, 29.5142099, 35.0442834, 29.5747185]",עקבה,39659.696275395705
עקדה,village,"[""עקדה""]","[35.1666995, 32.5397521, 35.1739018, 32.5434532]",עקדה,26.656432530015962
עראבה,city,"[""עראבה""]","[35.325335, 32.8406308, 35.3493419, 32.8617088]",עראבה,5060.174381999892
עראמשה,village,"[""עראמשה""]","[35.2185679, 33.0827332, 35.2333737, 33.0945262]",עראמשה,174.60479940001707
עראמשה_ערב_אל_עראמשה,village,"[""עראמשה"", ""ערב אל עראמשה""]","[35.21274, 33.0895506, 35.2151856, 33.0922108]",ערב אל עראמשה,6.505785119989308
ערב_א_נעים,village,"[""ערב א-נעים""]","[35.2867655, 32.8851159, 35.2936996, 32.8899878]",ערב א-נעים,33.78224178996057
ערב_א_רמאדין_א_שמאלי,hamlet,"[""ערב א-רמאדין א-שמאלי""]","[34.9994958, 32.1933172, 35.0057012, 32.2000583]",ערב א-רמאדין א-שמאלי,20.915610969994113
ערב_אל_כעבנה,hamlet,"[""ערב אל כעבנה""]","[35.3756239, 32.0500133, 35.3792268, 32.0549148]",ערב אל כעבנה,8.829807174984644
ערב_אל_מוריסאת,village,"[""ערב אל מוריסאת""]","[35.3620721, 32.8881131, 35.3684311, 32.8927593]",ערב אל מוריסאת,29.545185800036954
ערב_עאסין,hamlet,"[""ערב עאסין""]","[35.2157015, 32.4004864, 35.2183984, 32.4037857]",ערב עאסין,4.448941084996878
ערד,city,"[""ערד""]","[35.1101141, 31.1946246, 35.3481596, 31.3251815]",ערד,310784.8253895034
ערוגות,village,"[""ערוגות""]","[34.7634497, 31.7278595, 34.7802679, 31.7453067]",ערוגות,293.430499039919
ערערה,village,"[""ערערה""]","[35.0727162, 32.4889279, 35.1216936, 32.5071897]",ערערה,894.4154833198542
ערערה_בנגב,village,"[""ערערה בנגב""]","[35.0003002, 31.1409803, 35.0460308, 31.1679025]",ערערה בנגב,1231.16835932003
עשהאל,village,"[""עשהאל""]","[35.0411739, 31.3727713, 35.0452865, 31.3754081]",עשהאל,10.844103680021451
עשרת,village,"[""עשרת""]","[34.7400029, 31.8201834, 34.7517759, 31.8285865]",עשרת,98.92969629997037
עתלית,town,"[""עתלית""]","[34.9331389, 32.6800436, 34.9516624, 32.7067796]",עתלית,2476.221479999095
עתניאל,village,"[""עתניאל""]","[35.0255061, 31.4357513, 35.0361046, 31.442191]",עתניאל,68.2511604500172
פארן,village,"[""פארן""]","[35.1482923, 30.3570439, 35.1623293, 30.3680851]",פארן,154.9853243999858
פדואל,village,"[""פדואל""]","[35.046641, 32.0586731, 35.0573966, 32.0656606]",פדואל,75.15475499998303
פדויים,village,"[""פדויים""]","[34.6043242, 31.3215537, 34.6187766, 31.3334591]",פדויים,172.06160295995187
פדיה,village,"[""פדיה""]","[34.8756541, 31.8535846, 34.8881289, 31.8616393]",פדיה,100.48077155998317
פהידאת,hamlet,"[""פהידאת""]","[35.2739677, 31.8141113, 35.2764569, 31.815998]",פהידאת,2.348186819999471
פוריה_כפר_עבודה,village,"[""פוריה כפר עבודה""]","[35.5440645, 32.7156742, 35.5497509, 32.7227902]",פוריה כפר עבודה,40.46442239999252
פוריה_נווה_עובד,village,"[""פוריה-נווה עובד""]","[35.5336952, 32.7369253, 35.5407906, 32.7489201]",פוריה-נווה עובד,85.10790392002701
פוריה_עילית,village,"[""פוריה עילית""]","[35.5411941, 32.7223207, 35.5498768, 32.736197]",פוריה עילית,120.48375001001675
פוריידיס,village,"[""פוריידיס""]","[34.9476625, 32.5889189, 34.960323, 32.6055821]",פוריידיס,210.96444359999867
פורת,village,"[""פורת""]","[34.9456122, 32.2692105, 34.9562598, 32.2837813]",פורת,155.14405007999443
פח_ת_אל_ר_ול,hamlet,"[""פח׳ת אל ר׳ול""]","[35.2473923, 31.6950761, 35.2506934, 31.6974007]",פח׳ת אל ר׳ול,3.8368685299984073
פטיש,village,"[""פטיש""]","[34.5498826, 31.3188314, 34.5697353, 31.3363689]",פטיש,348.16672625001326
פלך,village,"[""פלך""]","[35.2321433, 32.9323067, 35.234962, 32.9347429]",פלך,6.866916940029507
פלמחים,village,"[""פלמחים""]","[34.7011094, 31.9311615, 34.7112094, 31.9358977]",פלמחים,47.835620000005974
פני_קדם,village,"[""פני קדם""]","[35.1940368, 31.5849653, 35.1982425, 31.5910237]",פני קדם,25.479812880002285
פסגות,village,"[""פסגות""]","[35.22127, 31.8949497, 35.2312751, 31.9036993]",פסגות,87.54062295998695
פסוטה,village,"[""פסוטה""]","[35.3025858, 33.0426558, 35.3169326, 33.0519511]",פסוטה,133.3578100399569
פעמי_תש_ז,village,"[""פעמי תש״ז""]","[34.6862495, 31.4337258, 34.6973999, 31.4451781]",פעמי תש״ז,127.69772591996204
פצאל,village,"[""פצאל""]","[35.4355407, 32.0390609, 35.4486094, 32.0485381]",פצאל,123.85468364003816
פקיעין,village,"[""פקיעין""]","[35.3277373, 32.9708176, 35.3407511, 32.9843535]",פקיעין,176.1534954199561
פקיעין_החדשה,village,"[""פקיעין החדשה""]","[35.3195256, 32.9794081, 35.3269348, 32.9884974]",פקיעין החדשה,67.34444155997652
פראסין,hamlet,"[""פראסין""]","[35.1260129, 32.427279, 35.1274512, 32.428635]",פראסין,0.975167400003457
פרדס_חנה_כרכור,town,"[""פרדס חנה-כרכור""]","[34.946454, 32.4605902, 35.0033235, 32.4898017]",פרדס חנה-כרכור,8306.216996250341
פרדסיה,village,"[""פרדסיה""]","[34.9013195, 32.3018575, 34.9179736, 32.313816]",פרדסיה,199.15805485014107
פרוד,village,"[""פרוד""]","[35.4287372, 32.9292474, 35.4374236, 32.9353578]",פרוד,53.07737855998766
פרזון,village,"[""פרזון""]","[35.3045895, 32.5405962, 35.3165969, 32.5500276]",פרזון,113.24659235997814
פרי_גן,village,"[""פרי גן""]","[34.3517826, 31.2176922, 34.3590865, 31.227623]",פרי גן,72.53357011998733
פתח_תקווה,city,"[""פתח תקווה""]","[34.8457968, 32.0541303, 34.9290886, 32.1271536]",פתח תקווה,60822.42098940062
פתחיה,village,"[""פתחיה""]","[34.8796659, 31.8638481, 34.8913223, 31.8729451]",פתחיה,106.03827080000379
צאלים,village,"[""צאלים""]","[34.5306647, 31.1992847, 34.5386282, 31.2073814]",צאלים,64.47807044995758
צבעון,hamlet,"[""צבעון""]","[35.412888, 33.0228208, 35.4190113, 33.0280944]",צבעון,16.145917440004077
צובה,village,"[""צובה""]","[35.1164448, 31.780681, 35.1224872, 31.7850933]",צובה,26.66088152001484
צוחר,village,"[""צוחר""]","[34.4203799, 31.2312301, 34.4291666, 31.2398725]",צוחר,75.93817608000928
צופים_צופין,village,"[""צופים"", ""צופין""]","[35.0057628, 32.1942226, 35.0151718, 32.2042098]",צופים,93.96956479995787
צופית,village,"[""צופית""]","[34.9123576, 32.187219, 34.9300835, 32.1982114]",צופית,194.8501831600092
צופר,village,"[""צופר""]","[35.1742945, 30.5558249, 35.1864106, 30.5645313]",צופר,105.48761303997244
צוקי_ים,village,"[""צוקי ים""]","[34.8574349, 32.3591253, 34.8591339, 32.362342]",צוקי ים,5.46517329999976
צוקים,village,"[""צוקים""]","[35.1632227, 30.4876789, 35.171528, 30.4936513]",צוקים,49.602573720029184
צור_הדסה,village,"[""צור הדסה""]","[35.0852749, 31.7082679, 35.1042416, 31.7221289]",צור הדסה,262.8974287000403
צור_יצחק,village,"[""צור יצחק""]","[34.9930247, 32.2379967, 35.004805, 32.2447341]",צור יצחק,79.36859322005512
צור_משה,village,"[""צור משה""]","[34.9032339, 32.2904452, 34.9224538, 32.3033799]",צור משה,248.60364053008593
צור_נתן,village,"[""צור נתן""]","[35.0089318, 32.2389801, 35.0162061, 32.2429721]",צור נתן,29.039005600022815
צוריאל,village,"[""צוריאל""]","[35.3060221, 33.0027142, 35.3209421, 33.0096639]",צוריאל,103.68952400002256
צורית,village,"[""צורית""]","[35.248001, 32.8996193, 35.2582773, 32.9063525]",צורית,69.19238315999993
צורן,village,"[""צורן""]","[34.9346522, 32.284133, 34.9531985, 32.2966961]",צורן,232.99902152998612
ציפורי,village,"[""ציפורי""]","[35.271424, 32.7385904, 35.2855751, 32.7542251]",ציפורי,221.2482031699862
צלפון,village,"[""צלפון""]","[34.923947, 31.7988525, 34.9369573, 31.810427]",צלפון,150.5877173500793
צפריה,village,"[""צפריה""]","[34.8481023, 31.9972231, 34.8635074, 32.0091591]",צפריה,183.8752736000072
צפרירים,village,"[""צפרירים""]","[34.9392085, 31.6562434, 34.9470366, 31.6639963]",צפרירים,60.690476489979844
צפת,city,"[""צפת""]","[35.4553853, 32.9275195, 35.5379467, 32.9887915]",צפת,50587.02100799363
צרופה,village,"[""צרופה""]","[34.9371955, 32.6434312, 34.9551502, 32.6538745]",צרופה,187.50631850994463
צרעה,village,"[""צרעה""]","[34.9632689, 31.7595301, 34.9765235, 31.7661775]",צרעה,88.10862804000251
קבועה,village,"[""קבועה""]","[35.2134983, 31.2220143, 35.2206866, 31.2271155]",קבועה,36.66895596000417
קבוצת_יבנה,village,"[""קבוצת יבנה""]","[34.7146926, 31.8113935, 34.7282337, 31.8194792]",קבוצת יבנה,109.48927226996403
קבוצת_כנרת,village,"[""קבוצת כנרת""]","[35.5568718, 32.7101921, 35.5675933, 32.7168819]",קבוצת כנרת,71.72469069993309
קדומים,village,"[""קדומים""]","[35.1491312, 32.2046159, 35.1668393, 32.2327352]",קדומים,497.9393763300064
קדימה,village,"[""קדימה""]","[34.9037417, 32.2655969, 34.9216347, 32.2884729]",קדימה,409.3202680000845
קדמה,village,"[""קדמה""]","[34.7714047, 31.6983924, 34.7786753, 31.7039319]",קדמה,40.275488700037904
קדמת_צבי,village,"[""קדמת צבי""]","[35.691802, 33.0275748, 35.7028115, 33.0335887]",קדמת צבי,66.21003205007055
קדרון,village,"[""קדרון""]","[34.7765244, 31.8056007, 34.8106105, 31.8251924]",קדרון,667.804645370044
קדרים,village,"[""קדרים""]","[35.4694829, 32.8971601, 35.4756588, 32.9022859]",קדרים,31.656428219986985
קודייראת_א_צאנע,hamlet,"[""קודייראת א צאנע""]","[35.1044081, 31.2920853, 35.1107166, 31.2968159]",קודייראת א צאנע,14.921495050002136
קוואעין,village,"[""קוואעין""]","[35.0234113, 31.3202294, 35.0308683, 31.3275105]",קוואעין,54.295162700017634
קומי_אורי,hamlet,"[""קומי אורי""]","[35.2329127, 32.1561521, 35.238897, 32.1607804]",קומי אורי,13.848567845004215
קוממיות,village,"[""קוממיות""]","[34.7237332, 31.6568, 34.7371185, 31.6674147]",קוממיות,142.08094391000375
קורנית,village,"[""קורנית""]","[35.24901, 32.839064, 35.2575169, 32.8474004]",קורנית,70.91692115998202
קטורה,village,"[""קטורה""]","[35.0588015, 29.9660379, 35.0641905, 29.9733793]",קטורה,39.56280460001464
קיבוץ_מרחביה,village,"[""קיבוץ מרחביה""]","[35.30358, 32.5996291, 35.3129913, 32.6103019]",קיבוץ מרחביה,100.44492264005511
קיביא,village,"[""קיביא""]","[34.9972916, 31.9694023, 35.0224964, 31.9821073]",קיביא,320.2269840000671
קידה,village,"[""קידה""]","[35.3380689, 32.0483626, 35.342053, 32.0538792]",קידה,21.97868605998181
קידר,village,"[""קידר""]","[35.3058675, 31.7517424, 35.3149709, 31.7564088]",קידר,42.480105759983985
קידר_דרום,hamlet,"[""קידר דרום""]","[35.3003704, 31.7450073, 35.3031629, 31.7472281]",קידר דרום,3.1007919999978775
קיסריה,town,"[""קיסריה""]","[34.8989469, 32.4817135, 34.9167, 32.5300619]",קיסריה,4291.669900200209
קלחים,village,"[""קלחים""]","[34.6726074, 31.4412392, 34.680985, 31.4572854]",קלחים,134.42864512006014
קליה,village,"[""קליה""]","[35.4606358, 31.7467661, 35.4698141, 31.7558249]",קליה,83.14438404003546
קלנסווה,town,"[""קלנסווה""]","[34.9609429, 32.2771731, 34.9875591, 32.2952624]",קלנסווה,2407.342133299915
קלע_אלון,village,"[""קלע אלון""]","[35.6809911, 33.1288124, 35.6862594, 33.1344516]",קלע אלון,29.70899735997131
קציר,village,"[""קציר""]","[35.094116, 32.4779729, 35.1119927, 32.4907755]",קציר,228.86823942003787
קצר_א_סיר,village,"[""קצר א סיר""]","[34.9746405, 31.0703573, 34.9929367, 31.0880238]",קצר א סיר,323.22981729997883
קצרין,town,"[""קצרין""]","[35.6715888, 32.9747381, 35.7185645, 33.0074838]",קצרין,7691.260897449449
קריית_אונו,town,"[""קריית אונו""]","[34.8367811, 32.0464609, 34.8683771, 32.0706698]",קריית אונו,3824.522021998852
קריית_ארבע,village,"[""קריית ארבע""]","[35.1141767, 31.5256267, 35.132174, 31.5465357]",קריית ארבע,376.30554569994206
קריית_אתא,town,"[""קריית אתא""]","[35.0560233, 32.7739914, 35.156007, 32.829047]",קריית אתא,27523.312968602204
קריית_ביאליק,town,"[""קריית ביאליק""]","[35.073587, 32.8122288, 35.0978148, 32.8467279]",קריית ביאליק,4179.186474899481
קריית_גת,town,"[""קריית גת""]","[34.7389051, 31.5752932, 34.8039065, 31.6513547]",קריית גת,24720.519930499304
קריית_טבעון,town,"[""קריית טבעון""]","[35.1123727, 32.7020345, 35.1497167, 32.7370701]",קריית טבעון,6541.847231998308
קריית_ים,town,"[""קריית ים""]","[35.0563698, 32.8345259, 35.0890084, 32.8613897]",קריית ים,4383.984113398803
קריית_יערים,village,"[""קריית יערים""]","[35.0921193, 31.8012726, 35.1064702, 31.8063539]",קריית יערים,72.92122816999012
קריית_מוצקין,town,"[""קריית מוצקין""]","[35.0692875, 32.8230209, 35.0965778, 32.8738208]",קריית מוצקין,6931.722554848461
קריית_מלאכי,town,"[""קריית מלאכי""]","[34.7333177, 31.7200183, 34.7580564, 31.7421341]",קריית מלאכי,2735.5807073002456
קריית_נטפים,village,"[""קריית נטפים""]","[35.1062101, 32.1129298, 35.1184983, 32.1204269]",קריית נטפים,92.12586421993942
קריית_ענבים,village,"[""קריית ענבים""]","[35.1152449, 31.8088668, 35.1212137, 31.8124614]",קריית ענבים,21.455448479990174
קריית_עקרון,village,"[""קריית עקרון""]","[34.8159906, 31.8532191, 34.8304904, 31.8694009]",קריית עקרון,234.63286364002232
קריית_שמונה,town,"[""קריית שמונה""]","[35.5625001, 33.1949195, 35.5831277, 33.2293496]",קריית שמונה,3551.0516537997178
קרני_שומרון,village,"[""קרני שומרון""]","[35.0888686, 32.1682279, 35.1012863, 32.1763095]",קרני שומרון,100.35488432005378
קשכר_נבארי,village,"[""קשכר נבארי""]","[35.1132057, 31.2945571, 35.1219175, 31.2987228]",קשכר נבארי,36.290745260014596
קשת,village,"[""קשת""]","[35.8047604, 32.9758659, 35.8111149, 32.9864549]",קשת,67.28780049997948
ראמה,village,"[""ראמה""]","[35.3567248, 32.9319896, 35.3779073, 32.9441058]",ראמה,256.65140649996306
ראס_אל_עין,village,"[""ראס אל-עין""]","[35.3715258, 32.9139381, 35.3747064, 32.9175015]",ראס אל-עין,11.333750039992614
ראס_עלי,village,"[""ראס עלי""]","[35.1517074, 32.7685343, 35.1579534, 32.7739507]",ראס עלי,33.830834399994366
ראפאת,,"[""ראפאת""]","[35.0353915, 32.0749473, 35.0505406, 32.0835653]",ראפאת,13.055494379993384
ראש_הנקרה,village,"[""ראש הנקרה""]","[35.1097884, 33.0830268, 35.1217446, 33.0899304]",ראש הנקרה,82.54082232001473
ראש_העין,town,"[""ראש העין""]","[34.9344063, 32.0691813, 34.99322, 32.1156677]",ראש העין,13670.185918402245
ראש_פינה,town,"[""ראש פינה""]","[35.5217153, 32.9547078, 35.5927598, 33.0302772]",ראש פינה,26843.951191502107
ראש_צורים,village,"[""ראש צורים""]","[35.1232052, 31.6661744, 35.1286179, 31.6714252]",ראש צורים,28.421005160017554
ראשון_לציון,city,"[""ראשון לציון""]","[34.7084695, 31.9399666, 34.8490128, 32.0099549]",ראשון לציון,98363.86643389113
רבבה,village,"[""רבבה""]","[35.1229631, 32.1142442, 35.1318891, 32.1237105]",רבבה,84.4961938000204
רבדים,village,"[""רבדים""]","[34.8103294, 31.7686374, 34.8213062, 31.7770709]",רבדים,92.57284280000175
רביבים,village,"[""רביבים""]","[34.716724, 31.0384384, 34.7281186, 31.0470441]",רביבים,98.05850922002756
רביד,village,"[""רביד""]","[35.460171, 32.8497201, 35.4663186, 32.853503]",רביד,23.255756040021744
רגבה,village,"[""רגבה""]","[35.0945697, 32.973468, 35.1042615, 32.9805252]",רגבה,68.39697096004524
רגבים,village,"[""רגבים""]","[35.0312356, 32.5209654, 35.0380558, 32.5279407]",רגבים,47.57294106000351
רהט,,"[""רהט""]","[34.7112483, 31.3497584, 34.7932793, 31.4246699]",רהט,614.5065256500249
רוואבי,city,"[""רוואבי""]","[35.1864332, 32.0066293, 35.1959429, 32.0204386]",רוואבי,1313.2230020991938
רווחה,village,"[""רווחה""]","[34.7270631, 31.6446713, 34.7399638, 31.6540712]",רווחה,121.26528992998439
רוויה,village,"[""רוויה""]","[35.4679159, 32.4445673, 35.4782833, 32.4527954]",רוויה,85.30400393996345
רוחמה,village,"[""רוחמה""]","[34.7003024, 31.4937279, 34.7104343, 31.5010505]",רוחמה,74.19185094005375
רומאנה,village,"[""רומאנה""]","[35.1992036, 32.5206604, 35.3132663, 32.7897138]",רומאנה,30688.957248181872
רומת_היב,village,"[""רומת היב""]","[35.2926133, 32.7676944, 35.3121827, 32.7896322]",רומת היב,429.30958331996646
רועי,village,"[""רועי""]","[35.4862638, 32.2453558, 35.4918289, 32.2495342]",רועי,23.253213839996853
רותם,village,"[""רותם""]","[35.5175901, 32.3349512, 35.5232693, 32.340199]",רותם,29.803305760012062
רח_מה,hamlet,"[""רח׳מה""]","[34.9462031, 31.0030485, 34.9674557, 31.0149751]",רח׳מה,126.73562958004963
רחוב,village,"[""רחוב""]","[35.4833369, 32.4464971, 35.4947183, 32.4547714]",רחוב,94.17311801999972
רחובות,town,"[""רחובות""]","[34.7621869, 31.8663637, 34.8511431, 31.9205222]",רחובות,24088.671788499458
רחלים,village,"[""רחלים""]","[35.2532235, 32.1003107, 35.260283, 32.1041343]",רחלים,26.99270419999359
ריחאניה,village,"[""ריחאניה""]","[35.482516, 33.0458042, 35.491443, 33.0532288]",ריחאניה,66.27940420000132
ריחן,village,"[""ריחן""]","[35.131997, 32.4660172, 35.138049, 32.4705307]",ריחן,27.31570199998456
ריינה,village,"[""ריינה""]","[35.2952608, 32.7118422, 35.3260728, 32.7307443]",ריינה,582.4115051998971
רימונים,village,"[""רימונים""]","[35.3375975, 31.9300751, 35.3448682, 31.9379196]",רימונים,57.03500615000205
רינתיה,village,"[""רינתיה""]","[34.9231481, 32.040211, 34.9341996, 32.0494891]",רינתיה,102.53692215003997
רכסים,village,"[""רכסים""]","[35.0949107, 32.7447939, 35.10909, 32.7572431]",רכסים,176.5209415600113
רם_און,village,"[""רם און""]","[35.2526408, 32.5234564, 35.2670743, 32.53229]",רם און,127.49976559999908
רמאללה,town,"[""רמאללה""]","[35.1613928, 31.8628371, 35.2329399, 31.9328784]",רמאללה,25056.259476148698
רמות,village,"[""רמות""]","[35.6622644, 32.8399463, 35.6719419, 32.8576363]",רמות,171.19497500005644
רמות_השבים,village,"[""רמות השבים""]","[34.8803587, 32.1625672, 34.8915934, 32.172563]",רמות השבים,112.29981425994217
רמות_מאיר,village,"[""רמות מאיר""]","[34.8520583, 31.8715904, 34.8602025, 31.876379]",רמות מאיר,38.999316119994475
רמות_מנשה,village,"[""רמות מנשה""]","[35.0511075, 32.5927579, 35.063812, 32.6009179]",רמות מנשה,103.66871999994166
